"videoNumber","title","sourceMarketplace","sourceUrl","matchStatus","matchReason","candidateCount","catalogProductId","catalogTitle","marketplace","similarity"
"828","Estilo nórdico abstrato tapete geométrico, quarto tapetes, tapete corredor corredor, sala de estar área tapete, tapete cozinha, veludo cristal capacho","outro","https://pt.aliexpress.com/item/1005001809240850.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"829","Palmilha De Salto Com Almofada De Ar 3-9cm Para Aumentar A AlturaSuporte Calcanhar","shopee","https://shopee.com.br/Palmilha-De-Salto-Com-Almofada-De-Ar-3-9cm-Para-Aumentar-A-Altura-Suporte-Calcanhar-i.576628917.12240946744","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"830","3D Unicórnio EVA Cute Pencil Box Caixa De Lápis Para Estudantes Escolares Crianças De Três Camadas Grande Capacidade","shopee","https://shopee.com.br/product/458731651/18054110629","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"831","Fabricante de crepe","outro","https://pt.aliexpress.com/item/1005002286998102.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"832","4 Em 1 Recarregável Ventilador De Refrigeração Mesa Portátil 1500mAh Telescópica Dobrável Fã Handheld 4 Velocidades Mini","shopee","https://shopee.com.br/4-Em-1-Recarregável-Ventilador-De-Refrigeração-Mesa-Portátil-1500mAh-Telescópica-Dobrável-Fã-Handheld-4-Velocidades-Mini-i.692727016.17427404938","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"833","Papel de parede adesivo 3d para crianças, frutas frescas, vasos de flores para o quarto das crianças, sala de estar, decoração estéreo, papel de parede de vinil","outro","https://pt.aliexpress.com/item/1005001946744950.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"834","ACBR 153050ml Bomba Cosmética Sem Ar Loção Vazia Creme Facial Recarregável","shopee","https://shopee.com.br/ACBR-15-30-50ml-Bomba-Cosmética-Sem-Ar-Loção-Vazia-Creme-Facial-Recarregável-i.272098192.14984427750","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"835","Suporte Porta Shampoo Cromado Pendurar Banheiro Reforcado","shopee","https://shopee.com.br/product/283760455/16575003488","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"836","Handheld Electric Garment Steamer, Máquina de suspensão portátil, passar roupa, 1000W, 220V, 6 furos Steam, Viagem","outro","https://pt.aliexpress.com/item/1005003135523055.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"837","Pano De Limpeza Mágica Espessado 2023","shopee","https://shopee.com.br/product/429059908/18869114490","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"839","Cabo Carregador USB 60w Mini Multifuncional 5 Em 1 Carregamento Rápido Suporte Para Telefone Celular Cartão De Caixa De Armazenamento MicroType-C","shopee","https://shopee.com.br/product/826249805/21828140214","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"841","Capa De Silicone Com Desenho Para Carregador Apple iPhone 12 18W20W","shopee","https://shopee.com.br/product/326505401/16564434237","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"842","Trança De Cabelo Automático Elétrico Máquina DIY Magia Styling Meninas Mulheres Braider Elétrica Do Ferramentas","shopee","https://shopee.com.br/product/462106902/12086136482","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"843","Chinês Portátil Chá Set, Cerâmica Outdoor Viagem Tarde Bule, Porcelana Chá Cup Set, Teaware, Teaware Define Presente para o Amigo","outro","https://pt.aliexpress.com/item/1005003274307587.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"844","Assento pra Bebê Manter Postura Pronto pra Uso","shopee","https://shopee.com.br/Assento-pra-Bebê-Manter-Postura-Pronto-pra-Uso-i.343871484.8644421925","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"845","COM OFERTA Kit 3 Escova Anti Estática Aço Nylon Multi Função Eletrônica","shopee","https://shopee.com.br/COM-OFERTA-Kit-3-Escova-Anti-Estática-Aço-Nylon-Multi-Função-Eletrônica-i.441876138.10206320580","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"846","2 Corretor Noturno Joanetes Ortopédico Articulado","shopee","https://shopee.com.br/2-Corretor-Noturno-Joanetes-Ortopédico-Articulado-i.288788255.9878968866","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"848","Suporte Para Celular Mãozinha Flexível para Mesa Apoio de Tablet Celular Cor Aleatoria","shopee","https://shopee.com.br/product/395174878/14166436952","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"849","Aço inoxidável Mão Pipoca Máquina, pequeno Manual Pipoca Maker, Abrir Firing, Mini Popper, 001","outro","https://pt.aliexpress.com/item/4000894225320.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"850","Banheira Ofurô Dobrável Portátil Retangular PVC Com Encosto Inflável VG+","shopee","https://shopee.com.br/Banheira-Ofurô-Dobrável-Portátil-Retangular-PVC-Com-Encosto-Inflável-VG--i.303541780.14137936321","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"851","B Ferramenta De Irrigação Automática De Jardim Planta Gotejamento Interno De Pássaros","shopee","https://shopee.com.br/product/244858376/9474893673","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"853","Escova De Aço Para Limpeza Esponja Panela Fogão Louça Cozinha Porta Detergente Sabão Dispenser Multiuso","shopee","https://shopee.com.br/Escova-De-Aço-Para-Limpeza-Esponja-Panela-Fogão-Louça-Cozinha-Porta-Detergente-Sabão-Dispenser-Multiuso-i.444300037.15195386765","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"854","Creme de pintura de cera Mofajang  DIY Hair Wax  Style Creme De Lama Estilo Cabelo Modelagem Temporária 7 cores","shopee","https://shopee.com.br/product/482304313/13974401396","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"855","Campainha Olho Brilhante Com Lâmpada De LED Elétrica Para Halloween","shopee","https://shopee.com.br/product/521945575/18325594576","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"856","Seladora Embaladora A Vácuo Vacuum Elétrico Automático + 10PCS Saco de vácuo","shopee","https://shopee.com.br/Seladora-Embaladora-A-Vácuo-Vacuum-Elétrico-Automático-10PCS-Saco-de-vácuo-i.534109767.20612321031","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"860","Cabeceira Macia Bolsa Grande Encosto Almofada Sofá Tatami Leitura Triângulo Travesseiro Lombar Removível","shopee","https://shopee.com.br/Cabeceira-Macia-Bolsa-Grande-Encosto-Almofada-Sofá-Tatami-Leitura-Triângulo-Travesseiro-Lombar-Removível-i.889108203.13097221929","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"861","2022 Nova 4G Telefone Do Cartão SIM Relógio Inteligente Dos Homens Esportes Aptidão Wifi Internet Gravação Da Câmera Freqüência Cardíaca De Oxigênio No Sangue","shopee","https://shopee.com.br/product/540354935/17234729783","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"862","Rede De Camping Grande Com Mosquiteira 2 Pessoas Pop-up Peso Leve Pára-Quedas Pendurado Balanço","shopee","https://shopee.com.br/product/807939403/15393237397","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"863","Refrigerador De Ar Ventilador Umidificador Portátil Com Led Reservatório De Água Led Usb","shopee","https://shopee.com.br/Refrigerador-De-Ar-Ventilador-Umidificador-Portátil-Com-Led-Reservatório-De-Água-Led-Usb-i.659435897.12797962480","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"864","6 PçsConjunto Mini Batom Mate Com Estrela De Longa DuraçãoAveludado Cor Pastel À Prova D_água Portátil","shopee","https://shopee.com.br/6-Pçs-Conjunto-Mini-Batom-Mate-Com-Estrela-De-Longa-Duração-Aveludado-Cor-Pastel-À-Prova-D'água-Portátil-i.479102795.15970241718","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"865","Martelo de segurança automática ferramenta aço inoxidável bainha náilon sobrevivência ao ar livre acampamento caminhadas portátil bolso faca multitool garra martelo","outro","https://pt.aliexpress.com/item/1005003690864759.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"866","Tesoura Mira Laser Para Cortes Mais Precisos","shopee","https://shopee.com.br/product/353814159/3269436051","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"870","Bolsa de laptop impermeável multifuncional para homens, escola, esporte, negócios, viagens, caminhadas, negócios, mochilas de luxo, novo, 2023","outro","https://pt.aliexpress.com/item/1005002419780569.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"871","3 Em 1 Removedor De Silicone Raspador De Acabamento De Calafetagem Kit De Ferramentas De Remoção De Moldes Conjunto Manuais","shopee","https://shopee.com.br/3-Em-1-Removedor-De-Silicone-Raspador-De-Acabamento-De-Calafetagem-Kit-De-Ferramentas-De-Remoção-De-Moldes-Conjunto-Manuais-i.343877387.20350876853","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"872","Sofá Elástico À Prova D_água Capa De Almofada De Velo Jacquard Seccional 123 Lugares Em Forma De L Universal Móveis Protetores De Casa Decoração De Sala De Estar","shopee","https://shopee.com.br/Sofá-Elástico-À-Prova-D'água-Capa-De-Almofada-De-Velo-Jacquard-Seccional-1-2-3-Lugares-Em-Forma-De-L-Universal-Móveis-Protetores-De-Casa-Decoração-De-Sala-De-Estar-i.442145017.21741954179","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"873","MINI GELADEIRA REFRIGERADOR AQUECEDOR 12V AUTOMOTIVO 4L PORTATIL COM ALÇA PARA TRANSPORTE","shopee","https://shopee.com.br/product/359541001/13926414348","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"875","1 Rolo 5M Papel De Parede Autoadesivo 3D De Espuma Espessada Adesivo À Prova D_água Esfoliante De Umidade Decoração De Casa","shopee","https://shopee.com.br/1-Rolo-5M-Papel-De-Parede-Autoadesivo-3D-De-Espuma-Espessada-Adesivo-À-Prova-D'água-Esfoliante-De-Umidade-Decoração-De-Casa-i.455490990.17785040646","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"877","DOYING Desktop Shipping Label Printer High Speed USB Direct Thermal Printer Label Maker Sticker 40-80mm Paper Width for Shipping Postage Barcodes Labels Printing Compatible with Amazon Ebay Shopify Fe","amazon","https://www.amazon.com.br/DOYING-Shipping-Barcodes-Printing-Compatible/dp/B0BN5X8YLC","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"878","Saboneteira Inteligente Para Sabão Em Barra Multifuncional - Usa até o Ultimo Pedacinho de Sabão","shopee","https://shopee.com.br/Saboneteira-Inteligente-Para-Sabão-Em-Barra-Multifuncional-Usa-até-o-Ultimo-Pedacinho-de-Sabão-i.697209697.23316202443","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"879","Projetor Xiaomi Wanbo T2 max 1080p 4k Hdr10 Wif Bluetooth lacrado","shopee","https://shopee.com.br/Projetor-Xiaomi-Wanbo-T2-max-1080p-4k-Hdr10-Wif-Bluetooth-lacrado69-i.280504615.17252284106","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"880","Suporte Para Celular Universal Espelho Retrovisor Carro 360","shopee","https://shopee.com.br/Suporte-Para-Celular-Universal-Espelho-Retrovisor-Carro-360-i.293532362.18758589770","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"881","Binoculo Luneta Com Nitidez Zoom Profissional Oferta PROMOCAO","shopee","https://shopee.com.br/Binoculo-Luneta-Com-Nitidez-8km-Zoom-Profissional-Oferta-PROMOCAO-i.766258772.17467557991","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"882","Caixa de tecido de pelúcia dos desenhos animados para braço de carro, 2 em 1, fofo, adorável, coelho, curto, criativo, suporte, assento","outro","https://pt.aliexpress.com/item/1005004795296112.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"883","brincos feminino luxo atacado para revender brincos 2022 moda brincos coloridos tendêncLuxo ouro cor longa borla brincos para mulher temperamento folha balançar brincos casamento brinco dia dos namorados","outro","https://pt.aliexpress.com/item/1005004548477399.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"884","220v hicon máquina de gelo elétrica bala cilíndrica máquina de gelo automático do agregado familiar mini máquina de fazer gelo para a loja de chá de leite","outro","https://pt.aliexpress.com/item/1005002783983280.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"885","Saco de viagem compras portátil dobrávelArmazenamento grande espesso","shopee","https://shopee.com.br/Saco-De-Viagem-Compras-Portátil-Dobrável-Armazenamento-Grande-Espesso-i.810682012.18931462969","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"886","AULA-H530 Mouse giratório sem fio, Decompress carregamento, RGB Gaming Mouse, quatro modos, mais novo","outro","https://pt.aliexpress.com/item/1005005123641983.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"887","Uvr de alta qualidade engrossar alta densidade natural látex colchão quarto hotel tatami almofada cama única dupla respirável tapete chão","outro","https://pt.aliexpress.com/item/1005004564364236.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"888","Mulheres Chinelos de Plataforma Sapatos de Verão Sandálias Flats 2022 Nova Tendência Causal Cunhas Flip Flops Sapatas Das Senhoras Praia Sandália de Slides","outro","https://pt.aliexpress.com/item/1005004290007698.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"889","Limpador De Colchão De Sofá De Cama Aspirador De Pó Ácaro","shopee","https://shopee.com.br/Limpador-De-Colchão-De-Sofá-De-Cama-Aspirador-De-Pó-Ácaro-i.415110337.21138727793","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"890","1 Peça Bolsa De OmbroTransversal Feminina Grande Capacidade De Cor Lisa","shopee","https://shopee.com.br/product/326612345/12353516791","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"891","Inverno flanela casal cama acolchoado folha de cama 2 pessoas pelúcia colchão capa elástica fitted folha 90 150 180x200 macio quente grosso","outro","https://pt.aliexpress.com/item/1005004774548332.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"892","(Baosity5) Mini Fechadura Digital De Porta Com Fechadura Digital Para Hotel  Quarto","shopee","https://shopee.com.br/product/283359603/8828025594","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"893","Casa em camadas cozinha dupla-camada armário utensílios de mesa caixa de armazenamento de plástico com placa de cobertura drenagem tigela rack","outro","https://pt.aliexpress.com/item/1005004294525091.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"894","Porta Cortina Box Varão Bastão Banheiro de Extensível Universal Ajustável","shopee","https://shopee.com.br/Porta-Cortina-Box-Varão-Bastão-Banheiro-de-Extensível-Universal-Ajustável-i.450698625.18446196468","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"895","Peripage a4 Impressora Portátil Mini a4 Documento Térmica Bluetooth Telefone 210 Milímetros Papelaria Bluetooth","shopee","https://shopee.com.br/Peripage-a4-Impressora-Portátil-Mini-a4-Documento-Térmica-Bluetooth-Telefone-210-Milímetros-Papelaria-Bluetooth-i.427027955.20615213937","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"896","Fajas Colombianas Butt Lifter para Mulheres, Renda, Cintura Alta, Booty Lifting, Hip Enhancer, Bodysuit, Skims Slimming Underwear, Body Shapers","shopee","https://shopee.com.br/Short-Calcinha-Enchimento-Levanta-Bumbum-(Bunda)-Promoção-i.357426643.13469017628","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"897","Casa shabu-shabu cozimento elétrico três-em-um aprofundamento e aumentando o aquecimento de dupla face da máquina de fritar","outro","https://pt.aliexpress.com/item/1005004507752344.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"898","Escova De Limpeza TEABR Portátil Para Banheiro Limpo Multifuncional","shopee","https://shopee.com.br/product/191445078/23006712975","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"899","Rastreador gps De Carromini smart Magnético Com Gravador De Voz Para VeículosCrianças anti-Perda","shopee","https://shopee.com.br/Rastreador-gps-De-Carro-mini-smart-Magnético-Com-Gravador-De-Voz-Para-Veículos-Crianças-anti-Perda-i.709598326.19404491985","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"900","Cadeado De Impressão Digital Biométrica Loja","shopee","https://shopee.com.br/Cadeado-De-Impressão-Digital-Biométrica-Loja-i.303324312.17432028569","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1201","Varal Portátil 2 em 1 Prateleira Multiuso Com Regulagem Ajustável Varanda Janela Sacada Apartamento","shopee","https://shopee.com.br/product/341061019/9980115892","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1202","Massageador De Corpo Portátil Mini ElétricaMeridianoPescoço Para CostasEstimulador De Dor Muscular","shopee","https://shopee.com.br/product/609062939/16128517487","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1203","Cicada dourada Bionic Anti-respingo Nail Clippers Set, Aço inoxidável Nail Clippers, Única Personalidade Criativa Nail Scissors","outro","https://pt.aliexpress.com/item/1005003461346024.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1204","Cozinha Louça Rack Caixa De Armazenamento De Com Tampa Tigela De Mesa Esgoto De Prato Armário De Plástico Vida Doméstica Diária","shopee","https://shopee.com.br/product/799999458/19743639823","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1205","Gimbal Estabilizador Smartphone Celular Moza Mini S Dobravel","shopee","https://shopee.com.br/Gimbal-Estabilizador-Smartphone-Celular-Moza-Mini-S-Dobravel-i.768023730.17172957179","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1206","Carro Audi TT RS Elétrico 12V Branco Bel Brink","amazon","https://www.amazon.com.br/Carro-Elétrico-Branco-Bel-Brink/dp/B07YL9WVDD","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1207","Prateleira de armazenamento multifuncional para vaso sanitário, slot estreito, organizador do banheiro, gavetas, multi camada, 16cm, 20cm","outro","https://pt.aliexpress.com/item/1005004024811142.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1208","Hoverboard Overboard Infantil Skate Elétrico 6.5 Led Bluetooth Bateria De Grande Capacidade Motor Brushless","shopee","https://shopee.com.br/product/542974007/10067402558","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1209","Escova De Limpeza Elétrica 3 Em 1 Purificador De Energia Mágica Para Cozinha Banheiro","shopee","https://shopee.com.br/Escova-De-Limpeza-Elétrica-3-Em-1-Purificador-De-Energia-Mágica-Para-Cozinha-Banheiro-i.659435897.21740666502","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1210","Cortador Triturador Elétrico Multifuncional Para Vegetais E Carnes Aço Inoxidável Elétrico De Legumes 4 Em 1 Sem Fio Alho Com Carregamento USB Cozinhau","shopee","https://shopee.com.br/Cortador-Triturador-Elétrico-Multifuncional-Para-Vegetais-E-Carnes-Aço-Inoxidável-Elétrico-De-Legumes-4-Em-1-Sem-Fio-Alho-Com-Carregamento-USB-Cozinhau-i.591385230.19554837277","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1211","Organizador Banheiro Suporte Prateleira Cantoneira Toalheiro Ajustavel Shampoo Sabonete","shopee","https://shopee.com.br/product/370031901/12047198856","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1212","Mini Processador E Batedor De Ovos e Claras 3 Em 1 Mixer Triturador Recarregável USB","shopee","https://shopee.com.br/Mini-Processador-E-Batedor-De-Ovos-e-Claras-3-Em-1-Mixer-Triturador-Recarregável-USB-i.683193861.20323841089","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1213","Cozinha Quick Thaw Machine Food Grade Alumínio Carne Bife Preservação Rápida E Descongelamento Bandeja Doméstico Fusão De Gelo Artefato","outro","https://pt.aliexpress.com/item/1005004813377872.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1214","4 Buraco Panela Para Hamburguer Pan Fabricante Punho De Madeira Frigideira 243","shopee","https://shopee.com.br/4-Buraco-Panela-Para-Hamburguer-Pan-Fabricante-Punho-De-Madeira-Frigideira-243-i.516527780.13003078011","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1215","Tampa do assento de carro dianteiro e traseiro para Auto, BMW, Audi, Toyota, Honda, Ford Edge, Mondeo, Ecosport, Focus, Automóveis Seat Covers, Car-Styling","outro","https://pt.aliexpress.com/item/32909531281.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1216","1X 1080 ° Extensão Universal Do Cabeçote De Spray Giratório Da Torneira","shopee","https://shopee.com.br/1X-1080-°-Extensão-Universal-Do-Cabeçote-De-Spray-Giratório-Da-Torneira-i.383377881.17780567126","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1217","COLORFALLC Elástico Linha De Roupa Novo Cabide De Corda De Viagem","shopee","https://shopee.com.br/COLORFALLC-Elástico-Linha-De-Roupa-Novo-Cabide-De-Corda-De-Viagem-i.432191080.20840944094","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1218","Tinta Parede Tintas De Parede Parede Produtos De Limpeza Doméstica Para Mudança De Cor E Proteção Ambiental Capa De Grafite Pequeno Rolo Tinta papel de parede","shopee","https://shopee.com.br/Pasta-De-Reparo-De-Parede-Produtos-De-Limpeza-Doméstica-Para-Mudança-De-Cor-E-Proteção-Ambiental-Capa-De-Grafite-Pequeno-Rolo-Tinta-i.634184380.20653178460","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1219","Suporte De Torneira Durável Prático De Esponja De Pia Para Armazenamento De Sabão Instalação Livre Cabide De Drenagem Banheiro Rag De Sabonete De Louça Cesta De Esgoto De Cozinha","shopee","https://shopee.com.br/Suporte-De-Torneira-Durável-Prático-De-Esponja-De-Pia-Para-Armazenamento-De-Sabão-Instalação-Livre-Cabide-De-Drenagem-Banheiro-Rag-De-Sabonete-De-Louça-Cesta-De-Esgoto-De-Cozinha-i.264593767.16888561887","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1220","Gongyu Suicer Extrator De Suco De Imprensa FriaMáquina mokkom mk199 Extratores Frutas","shopee","https://shopee.com.br/Gongyu-Suicer-Extrator-De-Suco-De-Imprensa-Fria-Máquina-mokkom-mk199-Extratores-Frutas-i.773487304.21917592457","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1221","Alicate De Botão De Metal Tic Tac De Pressão + 50 Botão","shopee","https://shopee.com.br/Alicate-De-Botão-De-Metal-Tic-Tac-De-Pressão-50-Botão-i.380926777.16884877725","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1222","voador flynova Aeronave De Indução Pequeno Fadas fly Controle Remoto","shopee","https://shopee.com.br/voador-flynova-Aeronave-De-Indução-Pequeno-Fadas-fly-Controle-Remoto-i.489640377.11066219039","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1223","Para Lavar RoupaColetor De Pelos Fiapo Reutilizável Máquina De Lavar Roupa","shopee","https://shopee.com.br/Para-Lavar-Roupa-Coletor-De-Pelos-Fiapo-Reutilizável-Máquina-De-Lavar-Roupa-i.359390626.17446300957","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1224","Cxh triciclo elétrico doméstico pick-up pequena bateria de lítio scooter para os idosos","outro","https://pt.aliexpress.com/item/1005004527954617.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1225","Máquina De Cabelo Trançada Elétrica Automática Para Fazer TorçãoTricô Tranças","shopee","https://shopee.com.br/Máquina-De-Cabelo-Trançada-Elétrica-Automática-Para-Fazer-Torção-Tricô-Tranças-i.288633995.14570829264","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
